"","gene","p_value"
"52652","243402_at",0.0636138030185174
"52653","243403_x_at",0.570407181038868
"52654","243404_at",0.254603682462242
"52655","243405_at",1.67060311837134e-05
"52656","243406_at",0.670823615134369
"52657","243407_at",0.00385989066671579
"52658","243408_at",0.018544067419534
"52659","243409_at",0.64703926074356
"52660","243410_at",0.880810823990626
"52661","243411_at",0.476745797661161
"52662","243412_at",0.0914375351432661
"52663","243413_at",4.65203350843446e-11
"52664","243414_at",0.00666554681048991
"52665","243415_at",0.434120447423385
"52666","243416_at",0.854449088367643
"52667","243417_at",0.00369099020299101
"52668","243418_at",0.449606850503755
"52669","243419_at",0.267515269793511
"52670","243420_at",0.379804559756056
"52671","243421_at",0.188174266748423
"52672","243422_at",0.225933408690745
"52673","243423_at",0.359053025926066
"52674","243424_at",1.06126976840239e-10
"52675","243425_at",0.231573547018216
"52676","243426_at",0.00491978875802555
"52677","243427_at",0.280420576812729
"52678","243428_at",0.0395566282465551
"52679","243429_at",0.258383646143126
"52680","243430_at",0.000460170260579149
"52681","243431_at",0.835757995732271
"52682","243432_at",1.67219151137797e-05
"52683","243433_at",0.269935922324199
"52684","243434_at",0.0223660727757176
"52685","243435_at",0.0301013862704953
"52686","243436_at",0.31124430467359
"52687","243437_at",0.622112366081774
"52688","243438_at",0.0275775982545586
"52689","243439_at",0.00319282964488094
"52690","243440_at",0.000731300625952128
"52691","243441_at",0.887600600349742
"52692","243442_x_at",0.950944554860032
"52693","243443_at",0.272659618131658
"52694","243444_at",0.878221426621514
"52695","243445_at",0.000449016286788309
"52696","243446_at",0.576205164745821
"52697","243447_at",0.00032428780586687
"52698","243448_at",0.0291847815149375
"52699","243449_at",0.00407482827510955
"52700","243450_at",0.0373991596647703
"52701","243451_at",0.432458164363028
"52702","243452_at",0.378525312568913
"52703","243453_at",0.936938767277331
"52704","243454_at",0.470123660194578
"52705","243455_at",0.00516738595242287
"52706","243456_at",3.76740232750874e-06
"52707","243457_s_at",0.554140406820801
"52708","243458_at",0.0168269665166994
"52709","243459_x_at",0.00198506658352475
"52710","243460_at",0.224597395802009
"52711","243461_at",0.867995452176915
"52712","243462_s_at",0.0620760550396207
"52713","243463_s_at",0.00048325736467001
"52714","243464_at",0.248679202263895
"52715","243465_at",0.00233477752390275
"52716","243466_at",0.578336126956806
"52717","243467_at",0.92086413651537
"52718","243468_at",0.679444943771387
"52719","243469_at",0.733980612063063
"52720","243470_at",0.000158093884795716
"52721","243471_at",0.790068991216769
"52722","243472_at",0.199962182600208
"52723","243473_at",0.00555100115740147
"52724","243474_at",0.721842356354733
"52725","243475_at",0.000947744908880738
"52726","243476_at",0.723694533122511
"52727","243477_at",0.48033184649894
"52728","243478_at",0.126608764278473
"52729","243479_at",0.129427020668838
"52730","243480_at",0.255022341848748
"52731","243481_at",1.74422084198382e-10
"52732","243482_at",0.224183442920596
"52733","243483_at",5.20029835166174e-13
"52734","243484_x_at",0.466767740049892
"52735","243485_at",0.598425778284209
"52736","243486_at",0.343432615669358
"52737","243487_at",0.000188227489975563
"52738","243488_at",0.0417706407769867
"52739","243489_at",0.557424590209098
"52740","243490_at",0.0247982950776988
"52741","243491_at",0.0974551514227815
"52742","243492_at",4.50889372164205e-05
"52743","243493_at",0.0884246939236549
"52744","243494_at",0.504598456399068
"52745","243495_s_at",0.000906033927590431
"52746","243496_at",0.627799253281902
"52747","243497_at",0.257308367877554
"52748","243498_at",0.00440259797580164
"52749","243499_at",0.779936188573491
"52750","243500_at",0.794986889398573
"52751","243501_at",0.000814249360673157
"52752","243502_at",0.000111449464280204
"52753","243503_at",0.0124765890519527
"52754","243504_at",0.257267625684743
"52755","243505_at",0.765757664987986
"52756","243506_at",0.00320475685843772
"52757","243507_s_at",0.216311591865185
"52758","243508_at",0.144628654948778
"52759","243509_at",0.0853275231943334
"52760","243510_at",0.00510363773700665
"52761","243511_at",0.010481099417345
"52762","243512_x_at",0.437736372219239
"52763","243513_at",0.00686892698495955
"52764","243514_at",0.00297355263303558
"52765","243515_at",0.315325764876487
"52766","243516_at",0.0658328393264094
"52767","243517_at",0.318803265051614
"52768","243518_at",0.0538781413879675
"52769","243519_at",0.00656022821596977
"52770","243520_x_at",0.0729521834070131
"52771","243521_at",0.00103960152209378
"52772","243522_at",0.0473156230698333
"52773","243523_at",0.0690150745922163
"52774","243524_at",0.107784712936306
"52775","243525_at",0.0644090995025648
"52776","243526_at",0.0392727955365072
"52777","243527_at",0.0116845997498419
"52778","243528_at",0.549976466850687
"52779","243529_at",0.0350828480672361
"52780","243530_at",0.545637587857469
"52781","243531_at",5.28161871569313e-06
"52782","243532_at",0.931831039156919
"52783","243533_x_at",0.0126648064316737
"52784","243534_at",0.0641066075524641
"52785","243535_at",0.677818462460527
"52786","243536_x_at",0.00109394655648632
"52787","243537_at",0.0269392623281192
"52788","243538_at",0.000594135470650665
"52789","243539_at",0.00123776880003777
"52790","243540_at",0.0354953398926997
"52791","243541_at",0.941764586977894
"52792","243542_at",0.000343810561384886
"52793","243543_at",0.213475136005054
"52794","243544_at",0.149766215181348
"52795","243545_at",0.167852838331312
"52796","243546_at",0.154457346674117
"52797","243547_at",0.0995473963539633
"52798","243548_x_at",0.213384714467499
"52799","243549_at",0.538074811260775
"52800","243550_at",0.252550457182844
"52801","243551_at",0.601994209960495
"52802","243552_at",0.00269216994062697
"52803","243553_x_at",4.34838587226682e-05
"52804","243554_at",0.00965114264029842
"52805","243555_at",5.19068356996373e-11
"52806","243556_at",0.094954286857842
"52807","243557_at",0.787514873684908
"52808","243558_at",0.423779767799552
"52809","243559_at",0.894991866459996
"52810","243560_at",0.0308093548200041
"52811","243561_at",0.488697039838448
"52812","243562_at",0.0107302745697336
"52813","243563_at",0.00134261440579801
"52814","243564_at",0.00432595388606629
"52815","243565_at",0.747122586449597
"52816","243566_at",0.864515705814785
"52817","243567_at",0.00628576170140442
"52818","243568_at",0.0925743373145123
"52819","243569_at",0.129348572899819
"52820","243570_at",0.0845836899111475
"52821","243571_at",0.167739576835026
"52822","243572_at",0.140590213165951
"52823","243573_at",0.724402966110387
"52824","243574_at",0.0302819634049795
"52825","243575_at",0.594742876597225
"52826","243576_at",0.0483428937439804
"52827","243577_at",0.000183519477578535
"52828","243578_at",0.189872923312061
"52829","243579_at",0.242438679308066
"52830","243580_at",0.353764284390818
"52831","243581_at",0.175352412385821
"52832","243582_at",0.00890695699621537
"52833","243583_at",0.0526787215086886
"52834","243584_at",9.81284151413585e-05
"52835","243585_at",0.248977939726406
"52836","243586_at",7.10210495082361e-05
"52837","243587_x_at",0.26241279515226
"52838","243588_at",0.265485038158441
"52839","243589_at",0.478767010199326
"52840","243590_at",0.00211039686976598
"52841","243591_at",0.0848021320327411
"52842","243592_at",0.49160157351915
"52843","243593_s_at",0.984265523420174
"52844","243594_x_at",5.17106614944257e-06
"52845","243595_at",0.196065331944895
"52846","243596_at",0.0356393429568352
"52847","243597_at",0.0130666981093039
"52848","243598_at",0.114819549700315
"52849","243599_at",0.010528114668188
"52850","243600_at",0.11796368458567
"52851","243601_at",0.0160953593129888
"52852","243602_at",0.168534336901623
"52853","243603_at",0.0857309505783763
"52854","243604_at",0.00767736606784546
"52855","243605_at",0.215324223519895
"52856","243606_at",2.11799428725019e-05
"52857","243607_at",0.639220319956799
"52858","243608_at",0.228943092078604
"52859","243609_at",0.387322116683592
"52860","243610_at",0.179781302845806
"52861","243611_at",0.0901729228987788
"52862","243612_at",0.0379982203447241
"52863","243613_at",0.198512136049954
"52864","243614_s_at",0.0213498523923807
"52865","243615_at",0.0961117008749674
"52866","243616_at",0.897584635716085
"52867","243617_at",0.0264754024548124
"52868","243618_s_at",0.141617162206691
"52869","243619_at",0.00380018821248302
"52870","243620_at",0.833658099875604
"52871","243621_at",0.202078118280592
"52872","243622_at",0.0723930461228187
"52873","243623_at",0.395584178328743
"52874","243624_at",0.000228869567871546
"52875","243625_at",0.578860735895464
"52876","243626_at",0.00146265027115089
"52877","243627_at",0.0020905761502459
"52878","243628_at",0.42944225148412
"52879","243629_x_at",0.142631949940469
"52880","243630_at",0.856613403833777
"52881","243631_at",0.699695383170427
"52882","243632_at",0.207349158533464
"52883","243633_at",0.086018722406628
"52884","243634_at",0.254482678396248
"52885","243635_at",0.000436886149938945
"52886","243636_s_at",0.443927743809572
"52887","243637_at",0.0355018523942461
"52888","243638_at",0.56840233130471
"52889","243639_at",0.000699079051875274
"52890","243640_x_at",0.848601203811627
"52891","243641_at",0.00547793899093946
"52892","243642_x_at",0.245684013591289
"52893","243643_x_at",1.06144106586634e-05
"52894","243644_at",0.756315992049706
"52895","243645_at",0.565604065345882
"52896","243646_at",0.374302385054086
"52897","243647_at",0.237754076910201
"52898","243648_at",0.995318708480282
"52899","243649_at",0.156266288398963
"52900","243650_at",0.0281428860434446
"52901","243651_at",0.0115441875921204
"52902","243652_at",0.324631086660867
"52903","243653_at",0.0777485879676163
"52904","243654_at",0.263386213279713
"52905","243655_x_at",0.981636279272446
"52906","243656_at",0.00143288714669089
"52907","243657_at",0.175327750561936
"52908","243658_at",0.174929823009616
"52909","243659_at",0.626396041714673
"52910","243660_at",0.000484042030415357
"52911","243661_at",0.0133649682080694
"52912","243662_at",1.39278102123376e-08
"52913","243663_at",0.154392811723123
"52914","243664_at",0.224572575790782
"52915","243665_s_at",0.000505796263550967
"52916","243666_at",5.54142633133624e-06
"52917","243667_at",0.0927369185213432
"52918","243668_at",0.197501720165981
"52919","243669_s_at",0.411997265867601
"52920","243670_at",0.560882056011723
"52921","243671_at",0.00795803107872025
"52922","243672_at",0.284654904406507
"52923","243673_at",1.52430502772941e-07
"52924","243674_at",0.948322621599095
"52925","243675_at",0.123301226364003
"52926","243676_at",0.701079579313645
"52927","243677_at",0.0752911357942916
"52928","243678_at",0.862311034122525
"52929","243679_at",0.00053113418561469
"52930","243680_at",0.00025126438224368
"52931","243681_at",4.08580528402628e-08
"52932","243682_at",0.0228393596178212
"52933","243683_at",0.661570994817432
"52934","243684_at",0.327591141003662
"52935","243685_at",0.10234824180674
"52936","243686_at",0.000202236210651306
"52937","243687_at",0.287183192482702
"52938","243688_at",1.19844150401593e-05
"52939","243689_s_at",0.171465337054375
"52940","243690_at",0.000108260588934969
"52941","243691_at",0.0985805689021415
"52942","243692_at",0.623896609607708
"52943","243693_at",0.458584568543972
"52944","243694_at",0.0697848038033694
"52945","243695_at",9.17118545954105e-05
"52946","243696_at",0.00632735867043609
"52947","243697_at",0.750244940524882
"52948","243698_at",0.883163418165298
"52949","243699_at",0.131912976633279
"52950","243700_x_at",0.325577524568804
"52951","243701_at",0.150117297700359
"52952","243702_at",0.00394665004972098
"52953","243703_x_at",0.0510195779726581
"52954","243704_at",0.113144210801415
"52955","243705_at",0.884243750658348
"52956","243706_at",0.893677661232818
"52957","243707_at",0.00708266390620133
"52958","243708_at",0.340391821187999
"52959","243709_at",0.590033841418838
"52960","243710_at",0.853522388700419
"52961","243711_at",0.846479584088603
"52962","243712_at",0.54566180914562
"52963","243713_at",0.339582290847237
"52964","243714_at",0.0220316063942496
"52965","243715_at",0.780703443580955
"52966","243716_at",0.639894501573962
"52967","243717_at",0.551988809121776
"52968","243718_at",0.000263210259754382
"52969","243719_at",0.554420217744267
"52970","243720_at",0.0140520566911759
"52971","243721_at",0.149826822435807
"52972","243722_at",8.06555534885179e-05
"52973","243723_at",0.164817248390377
"52974","243724_at",0.541959934364089
"52975","243725_at",0.068918176939795
"52976","243726_at",0.239536143470233
"52977","243727_at",0.0195315502025734
"52978","243728_at",0.932635047984417
"52979","243729_at",0.973829007104737
"52980","243730_at",0.0462493984899273
"52981","243731_at",0.0357242685833037
"52982","243732_at",0.0889172525965354
"52983","243733_at",0.157195621161682
"52984","243734_x_at",4.49787580702887e-05
"52985","243735_at",0.573944681970975
"52986","243736_at",0.050385389948156
"52987","243737_at",0.874032625360038
"52988","243738_at",0.0228029918728001
"52989","243739_at",0.710063861504176
"52990","243740_at",1.90841970940826e-05
"52991","243741_at",0.0614218067949942
"52992","243742_at",0.410357994842808
"52993","243743_at",4.38823027587687e-05
"52994","243744_at",0.0588476083315759
"52995","243745_at",0.00866644170228444
"52996","243746_at",0.0165005158167783
"52997","243747_at",3.67474338913716e-06
"52998","243748_at",0.003704185972654
"52999","243749_s_at",0.00420339052316696
"53000","243750_x_at",0.484824200099357
"53001","243751_at",0.523968132772668
"53002","243752_s_at",0.17653492840257
"53003","243753_at",0.090813556793165
"53004","243754_at",0.901419917717575
"53005","243755_at",0.0541118038610933
"53006","243756_at",0.225831488279448
"53007","243757_at",0.115270829237274
"53008","243758_at",0.0518157557542231
"53009","243759_at",0.0534928499349874
"53010","243760_at",0.017699843406345
"53011","243761_at",0.000794251129285862
"53012","243762_at",0.356699048378461
"53013","243763_x_at",0.0812953797777762
"53014","243764_at",0.574270856841668
"53015","243765_at",3.69561416550373e-05
"53016","243766_s_at",0.021394514044489
"53017","243767_at",0.119821296491117
"53018","243768_at",0.42526320103671
"53019","243769_at",0.118964019562955
"53020","243770_at",0.0545608894924122
"53021","243771_at",0.0318064879529652
"53022","243772_at",0.000996306728745608
"53023","243773_at",0.750685062990425
"53024","243774_at",0.138062907756954
"53025","243775_at",0.0206175620631402
"53026","243776_at",0.238576907329507
"53027","243777_at",0.00817851075091662
"53028","243778_at",0.734405550422615
"53029","243779_at",0.0775599166218456
"53030","243780_at",0.00149310005813781
"53031","243781_at",0.0170734674560029
"53032","243782_at",0.000131579448754962
"53033","243783_at",0.167803444769522
"53034","243784_s_at",0.0308963589032993
"53035","243785_at",0.194325332912191
"53036","243786_at",0.643224133973976
"53037","243787_at",0.265897020671153
"53038","243788_at",5.50720194211986e-06
"53039","243789_at",0.0840146692994706
"53040","243790_at",2.58822777577106e-05
"53041","243791_at",0.0529430478018742
"53042","243792_x_at",0.634433280500447
"53043","243793_at",0.0675310414923148
"53044","243794_at",0.953247689568828
"53045","243795_s_at",0.0949844953725169
"53046","243796_at",2.73873289947256e-06
"53047","243797_at",0.541774091429456
"53048","243798_at",0.290200267712451
"53049","243799_x_at",0.00488154634089645
"53050","243800_at",0.264688013812811
"53051","243801_x_at",0.624795237675609
"53052","243802_at",2.01098172604483e-09
"53053","243803_at",0.933602254404157
"53054","243804_at",0.000919747693577214
"53055","243805_at",0.203221761265045
"53056","243806_at",0.0483376259977306
"53057","243807_at",5.8125599340294e-05
"53058","243808_at",0.00724938124091843
"53059","243809_at",0.242332771510648
"53060","243810_at",0.0131207143166057
"53061","243811_at",0.0216165692629531
"53062","243812_at",0.765122633987868
"53063","243813_at",0.917397211974613
"53064","243814_at",0.312220881582203
"53065","243815_at",0.298285898312614
"53066","243816_at",1.03753463003493e-07
"53067","243817_at",0.0175828257481152
"53068","243818_at",0.00185400013265856
"53069","243819_at",0.00231464332888122
"53070","243820_at",0.0721226920672617
"53071","243821_at",0.857566441221025
"53072","243822_at",0.490095115694225
"53073","243823_at",0.0192171565166424
"53074","243824_at",0.000322597605727138
"53075","243825_at",0.488365791053935
"53076","243826_at",0.0962948642154736
"53077","243827_at",0.3182908953489
"53078","243828_at",0.219544869226095
"53079","243829_at",0.234405652230427
"53080","243830_at",0.438108018647458
"53081","243831_at",0.000341244186162721
"53082","243832_at",0.22862835858684
"53083","243833_at",0.00980773913095077
"53084","243834_at",0.102401532781807
"53085","243835_at",0.353985300191309
"53086","243836_at",0.00266936328795563
"53087","243837_x_at",0.0887401539118465
"53088","243838_at",0.306048450633322
"53089","243839_s_at",0.0134567716315342
"53090","243840_at",0.00513274015582292
"53091","243841_at",0.061432444927868
"53092","243842_at",0.121480294141722
"53093","243843_at",2.68296554452452e-07
"53094","243844_at",0.972297408734931
"53095","243845_at",0.112057867530274
"53096","243846_x_at",0.000216378807349841
"53097","243847_at",0.0445024076069051
"53098","243848_at",0.0446537814669312
"53099","243849_at",0.00747199696173173
"53100","243850_at",0.0126784673793014
"53101","243851_at",0.0930294744281072
"53102","243852_at",0.0176469184057873
"53103","243853_at",0.0423536724203018
"53104","243854_at",0.085927958414168
"53105","243855_at",0.165315959182051
"53106","243856_at",0.000231461027559797
"53107","243857_at",0.29494000861723
"53108","243858_at",0.278884493591403
"53109","243859_at",0.230213643567914
"53110","243860_at",0.752345019347983
"53111","243861_at",0.246930566466271
"53112","243862_at",0.00770038361683581
"53113","243863_at",0.106720104167497
"53114","243864_at",0.00674660145060251
"53115","243865_x_at",0.844547114333202
"53116","243866_x_at",0.0186250567437739
"53117","243867_at",0.00952731782356927
"53118","243868_at",0.336502820167393
"53119","243869_at",0.224888419461895
"53120","243870_at",0.308676873628941
"53121","243871_at",0.000845454960490292
"53122","243872_at",0.541355998774455
"53123","243873_at",0.754873869873901
"53124","243874_at",0.782683511213152
"53125","243875_at",0.634235217370579
"53126","243876_at",0.114329477891866
"53127","243877_at",0.0111856428539012
"53128","243878_at",0.0168137361844196
"53129","243879_at",0.0550564938316327
"53130","243880_at",0.129902302924822
"53131","243881_at",0.00363541121475542
"53132","243882_at",0.318743865417433
"53133","243883_at",0.00718851247165877
"53134","243884_at",9.7442365992217e-11
"53135","243885_x_at",0.318008648095126
"53136","243886_at",0.777001826977624
"53137","243887_at",0.0654010195604021
"53138","243888_at",0.00287576069575623
"53139","243889_at",0.00776100669060046
"53140","243890_at",0.00474120155805537
"53141","243891_at",0.0110296890998612
"53142","243892_at",0.211479912937117
"53143","243893_at",0.0021811836263853
"53144","243894_at",0.00516965150568728
"53145","243895_x_at",0.00141536230073978
"53146","243896_at",4.70997826405029e-07
"53147","243897_at",0.761688500707761
"53148","243898_at",0.0233021465526961
"53149","243899_at",0.135114675714523
"53150","243900_at",3.91459366378788e-06
"53151","243901_at",0.0423516351668697
"53152","243902_at",0.862528211274321
"53153","243903_at",0.23934134276378
"53154","243904_at",8.37517896749307e-07
"53155","243905_at",0.441510429717268
"53156","243906_at",0.0335707601148632
"53157","243907_at",0.00655110277398745
"53158","243908_at",0.356654615969098
"53159","243909_x_at",0.300370244732805
"53160","243910_x_at",0.153402814428301
"53161","243911_at",0.0127662577492051
"53162","243912_x_at",0.229188075383386
"53163","243913_at",0.00271965928759582
"53164","243914_at",0.0027083942569307
"53165","243915_at",0.196318976867814
"53166","243916_x_at",0.946123746833721
"53167","243917_at",0.130561953843044
"53168","243918_at",0.00522599681867679
"53169","243919_at",0.327460890956875
"53170","243920_x_at",0.104137280661946
"53171","243921_at",0.57436956245647
"53172","243922_at",0.328768499546222
"53173","243923_at",0.159955475429068
"53174","243924_at",0.145944485993836
"53175","243925_at",0.618932475082569
"53176","243926_at",0.332173779526081
"53177","243927_x_at",2.74202602759139e-10
"53178","243928_s_at",0.0823017475546431
"53179","243929_at",1.89472256538316e-05
"53180","243930_x_at",0.0244689804383731
"53181","243931_at",0.000128780151170115
"53182","243932_at",0.00167636983328854
"53183","243933_at",0.000678170649971882
"53184","243934_at",0.057839518487696
"53185","243935_at",0.00273723120982585
"53186","243936_x_at",0.0295838756404273
"53187","243937_x_at",0.0601493127910882
"53188","243938_x_at",0.796324419611363
"53189","243939_at",0.133546195224317
"53190","243940_at",0.0686318708342026
"53191","243941_at",0.339629254897959
"53192","243942_at",0.0302201470030495
"53193","243943_x_at",0.00189741588209701
"53194","243944_at",0.717195835834444
"53195","243945_at",0.41896181672979
"53196","243946_at",0.0354491295615653
"53197","243947_s_at",0.308724434416414
"53198","243948_at",0.353783846011672
"53199","243949_at",0.825636708281642
"53200","243950_at",0.150682245385951
"53201","243951_at",0.459485238405181
"53202","243952_at",0.00722700919900035
"53203","243953_at",0.00316199110585266
"53204","243954_at",0.515333317552512
"53205","243955_at",0.368560549003971
"53206","243956_at",0.0480741599257227
"53207","243957_at",2.04913215091373e-12
"53208","243958_at",0.042046701388921
"53209","243959_at",0.354074122184195
"53210","243960_x_at",0.0387812899991017
"53211","243961_at",0.00427410719009172
"53212","243962_at",0.0930326623384546
"53213","243963_at",0.355814022444813
"53214","243964_at",0.221486443646647
"53215","243965_at",0.0112085589121298
"53216","243966_at",0.0165078215067069
"53217","243967_at",0.455707527419644
"53218","243968_x_at",0.436508069454734
"53219","243969_at",0.000333777145123588
"53220","243970_at",0.0458133977205973
"53221","243971_x_at",0.193068018698766
"53222","243972_at",0.0714762842681056
"53223","243973_at",0.0677611662578064
"53224","243974_at",0.170854713878899
"53225","243975_at",0.000127226205383506
"53226","243976_at",1.00259312625064e-05
"53227","243977_at",0.149744327008772
"53228","243978_at",0.154150024218339
"53229","243979_at",0.0835311194246753
"53230","243980_at",1.77081927264243e-06
"53231","243981_at",0.535622250623775
"53232","243982_at",0.000104812171747985
"53233","243983_at",0.715384876472396
"53234","243984_at",0.404340598111446
"53235","243985_at",0.645511856288862
"53236","243986_at",0.00524275388988241
"53237","243987_at",0.0610204302280451
"53238","243988_at",0.00726671729863722
"53239","243989_at",0.0236900202962302
"53240","243990_at",0.0168022740175653
"53241","243991_at",0.000171289740664621
"53242","243992_at",0.365782274222521
"53243","243993_at",0.363975729389781
"53244","243994_at",0.160582525642358
"53245","243995_at",0.0503684349413523
"53246","243996_at",0.0366791557760607
"53247","243997_x_at",0.194086618725743
"53248","243998_at",1.83332005371877e-12
"53249","243999_at",1.16093365199389e-05
"53250","243_g_at",0.0506424367277159
"53251","244000_at",0.00113184534208353
"53252","244001_at",0.00800358150809787
"53253","244002_at",0.0480327817621909
"53254","244003_at",0.0696007522150043
"53255","244004_at",0.289584154887726
"53256","244005_at",0.00213648757536348
"53257","244006_at",0.0879577032643464
"53258","244007_at",8.67618900859999e-06
"53259","244008_at",0.67357161795113
"53260","244009_at",0.184411796575174
"53261","244010_at",0.457415142612439
"53262","244011_at",3.10691580678222e-05
"53263","244012_x_at",0.0543815155560349
"53264","244013_at",0.0093681804144414
"53265","244014_x_at",0.1898517520927
"53266","244015_at",0.148208125606729
"53267","244016_at",0.749367929069623
"53268","244017_at",0.54301328948281
"53269","244018_at",0.686564728931563
"53270","244019_at",0.915333272572026
"53271","244020_at",2.03530938837246e-05
"53272","244021_at",0.0451074866228866
"53273","244022_at",1.3815785830415e-05
"53274","244023_at",0.00969983685569416
"53275","244024_at",0.208832567863984
"53276","244025_at",0.0484004284587834
"53277","244026_at",0.0386328261897283
"53278","244027_at",0.317659179347511
"53279","244028_at",2.28014759255592e-06
"53280","244029_at",0.00149813788009865
"53281","244030_at",0.004468857827856
"53282","244031_at",0.946952751172281
"53283","244032_at",0.0203083893568611
"53284","244033_at",2.17240701887402e-05
"53285","244034_at",0.0900965866951776
"53286","244035_at",0.00133662722417887
"53287","244036_at",0.0999509100422185
"53288","244037_at",0.284873570904104
"53289","244038_at",4.53393512796074e-06
"53290","244039_x_at",0.00529249366718039
"53291","244040_at",0.869686593418825
"53292","244041_at",0.615892075188975
"53293","244042_x_at",0.472621603295775
"53294","244043_at",0.160568753495632
"53295","244044_at",0.115907235016962
"53296","244045_at",0.605652392506508
"53297","244046_at",0.0657564175991864
"53298","244047_at",0.0777278474773057
"53299","244048_x_at",0.368430721972614
"53300","244049_at",0.000657760131238361
"53301","244050_at",0.000689977299482538
"53302","244051_at",0.00105164247114925
"53303","244052_at",0.000883191240618508
"53304","244053_at",0.128156442921147
"53305","244054_at",0.891611330204355
"53306","244055_at",0.777401082973446
"53307","244056_at",0.00793263431599993
"53308","244057_s_at",0.681787061615585
"53309","244058_at",0.148218758898985
"53310","244059_at",0.0523272328269836
"53311","244060_at",0.0256594073437821
"53312","244061_at",0.00480358186853106
"53313","244062_at",0.126186842544667
"53314","244063_at",0.106812769657275
"53315","244064_at",0.985451276487052
"53316","244065_at",0.486397836231935
"53317","244066_at",0.599890632804242
"53318","244067_x_at",0.448761824340311
"53319","244068_at",0.147559498655557
"53320","244069_at",2.74910862915033e-06
"53321","244070_at",0.141069497718534
"53322","244071_at",1.04680659184952e-05
"53323","244072_at",0.364562710276737
"53324","244073_at",0.163480227397213
"53325","244074_at",0.00521377359472712
"53326","244075_at",0.121616227766734
"53327","244076_at",0.345032553101821
"53328","244077_at",0.029916775222057
"53329","244078_at",0.0400309490173903
"53330","244079_at",0.714381187632085
"53331","244080_at",0.248447395161489
"53332","244081_at",0.221878601105977
"53333","244082_at",0.175055127971427
"53334","244083_at",0.467528153457083
"53335","244084_at",5.43819471854139e-18
"53336","244085_at",0.125096570981476
"53337","244086_at",0.106790451582818
"53338","244087_at",0.0402120379988325
"53339","244088_at",0.000116866475274108
"53340","244089_at",0.0261997682045342
"53341","244090_at",0.00538377288481242
"53342","244091_at",0.985699910359112
"53343","244092_at",0.731669481325577
"53344","244093_at",0.141199082454921
"53345","244094_at",0.0491077835836142
"53346","244095_at",0.436273560005267
"53347","244096_at",0.0137386537643955
"53348","244097_at",0.0503732836467592
"53349","244098_at",0.933635970714673
"53350","244099_at",5.48102386464431e-09
"53351","244100_at",6.60365147815169e-06
"53352","244101_at",0.0909988514578815
"53353","244102_at",0.528400862128615
"53354","244103_at",0.0101171436918164
"53355","244104_at",0.000318275445874928
"53356","244105_at",0.25596113894029
"53357","244106_at",0.664880290512129
"53358","244107_at",0.00366497299056459
"53359","244108_at",0.462655262162992
"53360","244109_at",0.0549559620692329
"53361","244110_at",2.87877554774114e-08
"53362","244111_at",9.80134847277106e-18
"53363","244112_x_at",0.109190866358585
"53364","244113_at",1.54278497654797e-16
"53365","244114_x_at",0.607834853808826
"53366","244115_at",0.000740962239156374
"53367","244116_at",0.0258039553214089
"53368","244117_at",0.0144201531986507
"53369","244118_at",6.4283457936491e-09
"53370","244119_at",0.0949728122378997
"53371","244120_at",0.810122486722634
"53372","244121_at",0.0427109814591911
"53373","244122_at",0.0542629409207794
"53374","244123_at",0.0535619706919801
"53375","244124_at",0.00238549036695509
"53376","244125_at",0.261333802872401
"53377","244126_at",0.72623711896188
"53378","244127_at",0.000732364124840964
"53379","244128_x_at",6.7937448059942e-05
"53380","244129_at",0.858531261164165
"53381","244130_at",0.000232575394776868
"53382","244131_at",0.000834321182435973
"53383","244132_x_at",0.757536464228956
"53384","244133_at",0.0243542892514156
"53385","244134_at",0.930580918745424
"53386","244135_at",0.354418032532515
"53387","244136_at",0.623920266363426
"53388","244137_at",0.00327483748434566
"53389","244138_at",0.0888875296089014
"53390","244139_s_at",0.0484663260594677
"53391","244140_at",0.00569472221894467
"53392","244141_at",0.493731413053876
"53393","244142_at",1.10135325100535e-05
"53394","244143_at",0.00116681807199726
"53395","244144_at",0.00404548545814009
"53396","244145_at",0.00853693073559156
"53397","244146_at",0.00798759401465839
"53398","244147_at",0.448510479268496
"53399","244148_at",0.226962085695779
"53400","244149_at",0.00609028845154621
"53401","244150_at",0.342135804336542
"53402","244151_at",0.373256176636917
"53403","244152_at",2.04623183091558e-05
"53404","244153_at",0.295347081118919
"53405","244154_at",0.00880607279975528
"53406","244155_x_at",0.33133509887211
"53407","244156_at",0.0898324957664774
"53408","244157_x_at",0.174397067850587
"53409","244158_at",0.458238489753685
"53410","244159_at",0.0013097243682162
"53411","244160_at",0.0301745449821724
"53412","244161_at",0.0362610131816145
"53413","244162_at",0.038472855444975
"53414","244163_at",0.0247333966689843
"53415","244164_at",0.14185089801893
"53416","244165_at",0.204273342483932
"53417","244166_at",0.483105782579093
"53418","244167_at",0.652531300417438
"53419","244168_s_at",0.266559119174806
"53420","244169_x_at",0.395370713795107
"53421","244170_at",0.00131491685315698
"53422","244171_at",0.0283946046042395
"53423","244172_at",0.00129619202733102
"53424","244173_at",0.721790938272562
"53425","244174_at",0.000638147954422297
"53426","244175_at",0.00933835602845234
"53427","244176_at",0.0841707216912834
"53428","244177_at",0.539445431057787
"53429","244178_at",0.624337052910579
"53430","244179_x_at",0.0679516134552716
"53431","244180_at",0.168019162535235
"53432","244181_at",0.519440980518264
"53433","244182_at",0.00150927966306028
